# ra 0.00000000000000000e+00 dec -8.52729075788638369e+01 rotSkyPos 1.18434959915902198e+02 MJD(TAI) 5.97253712509999968e+04
# id xmm ymm xpup ypup ra_obs dec_obs
4177 2.38164462772280416e+02 -8.11846764662514317e+01 2.30803835987857392e-02 -7.86756115237895182e-03 3.57807937429363619e+02 -8.38912227322398536e+01
4178 2.39345071909352470e+02 -6.79699896502567071e+01 2.31950788668246095e-02 -6.58701371178452028e-03 3.57159678690184990e+02 -8.39173833813843828e+01
4179 2.55359419361821523e+02 -8.21875015875523047e+01 2.47448810721487972e-02 -7.96414699517867565e-03 3.57463265901867885e+02 -8.38031887186847513e+01
4180 2.37849682251905165e+02 -9.63730636276257115e+01 2.30493692735226595e-02 -9.33925288670864849e-03 3.58521565912003496e+02 -8.38550640852854912e+01
4181 2.63767786204802633e+02 -8.76575840013648104e+01 2.55584970852748145e-02 -8.49382002797550821e-03 3.57526886704430808e+02 -8.37480311326157647e+01
4182 2.66260945295137333e+02 -9.43266830307612167e+01 2.57995116434139825e-02 -9.13983969537566360e-03 3.57775695006946705e+02 -8.37193673322618395e+01
4183 2.60590016274430752e+02 -9.28060615849451978e+01 2.52507397659003895e-02 -8.99275322701422429e-03 3.57833834893264111e+02 -8.37512709704977709e+01
4184 2.68649447425283427e+02 -8.26507304827957938e+01 2.60311249128743656e-02 -8.00854611821355533e-03 3.57189247425667531e+02 -8.37357659993957810e+01
4185 2.61344187392639355e+02 -7.75912316936040440e+01 2.53243003936513313e-02 -7.51860479058647814e-03 3.57117336853533686e+02 -8.37843837863778589e+01
4186 2.69504536841697529e+02 -9.19980003268552338e+01 2.61135062748686607e-02 -8.91409987736802890e-03 3.57597342076859718e+02 -8.37089210469517866e+01
4187 2.47756266259108884e+02 -7.74783212545992370e+01 2.40090718598063337e-02 -7.50811517571633915e-03 3.57415812458684684e+02 -8.38524930906818184e+01
4188 2.67411637409325238e+02 -9.98878576784260304e+01 2.59106282135967633e-02 -9.67855089790534660e-03 3.58002315349976186e+02 -8.36999830439998789e+01
4189 2.63329813978225388e+02 -8.82071442347569814e+01 2.55160882563503742e-02 -8.54708110385402585e-03 3.57561841722076508e+02 -8.37488771688736762e+01
4190 2.65074311964558945e+02 -8.93100275941140751e+01 2.56848775328481355e-02 -8.65386428510963972e-03 3.57573375048601577e+02 -8.37375108209090797e+01
4191 2.38745344951245329e+02 -7.19377357886071138e+01 2.31369050972146037e-02 -6.97151421398140795e-03 3.57360486973565969e+02 -8.39108332924078297e+01
4192 2.65976174319398694e+02 -9.48815563151236034e+01 2.57719289950907350e-02 -9.19360818146305880e-03 3.57807328660077644e+02 -8.37194227885297693e+01
4193 2.69445264449156184e+02 -7.86859116862565173e+01 2.61082844463405989e-02 -7.62438400401753424e-03 3.56989750040125216e+02 -8.37412631500419451e+01
4194 2.66897883083618296e+02 -6.90797445107002659e+01 2.58620767233802770e-02 -6.69374231045331402e-03 3.56601569962632368e+02 -8.37767411247285310e+01
4195 2.66426249873018207e+02 -7.91426074327968934e+01 2.58160985695656264e-02 -7.66873893060954822e-03 3.57076916173282996e+02 -8.37552716408233380e+01
4196 2.47225410688490200e+02 -7.97886777103709761e+01 2.39576078687184606e-02 -7.73199586411939515e-03 3.57535515229952125e+02 -8.38495389423366646e+01
4197 2.37784752625844078e+02 -9.80996021742877531e+01 2.30430161965086006e-02 -9.50654193261117955e-03 3.58602839270595382e+02 -8.38510386641252268e+01
4198 2.59313786073013887e+02 -8.00041986985819307e+01 2.51277015678834058e-02 -7.75246723099239695e-03 3.57273926753567707e+02 -8.37887359895589867e+01
4199 2.63574771116320676e+02 -8.08609750906277611e+01 2.55400704478506123e-02 -7.83532881978721632e-03 3.57218923721878298e+02 -8.37654032591667459e+01
4200 2.63639595926933737e+02 -7.01986808689365773e+01 2.55467009924181150e-02 -6.80225860578970165e-03 3.56724329804086324e+02 -8.37904536793636936e+01
4201 2.82251142279806629e+02 -1.80568546008091573e+02 2.73411996677101234e-02 -1.74913753412594929e-02 1.18020176855276482e+00 -8.34174253353301083e+01
4202 3.11660304456881079e+02 -1.51783674394453328e+02 3.01879528019016082e-02 -1.47020276024690030e-02 3.59284856202464255e+02 -8.33510388784637684e+01
4203 3.11523705544893744e+02 -1.56484930988393273e+02 3.01743654972544788e-02 -1.51572205209788060e-02 3.59486914831342688e+02 -8.33395667713412536e+01
4204 2.97896404216350390e+02 -1.52991185261051584e+02 2.88567607255349086e-02 -1.48200178441490402e-02 3.59646258979924255e+02 -8.34152094657566039e+01
4205 3.11809906864718926e+02 -1.80183508697267285e+02 3.01999563478513172e-02 -1.74514471075513690e-02 4.72428733281278213e-01 -8.32757995913890738e+01
4206 3.01310447550917218e+02 -1.65258286487562088e+02 2.91859711088929968e-02 -1.60074886686964041e-02 8.87811096138305389e-02 -8.33663954412461976e+01
4207 2.90282970365720018e+02 -1.66646059455124458e+02 2.81192868567421914e-02 -1.61427600918532289e-02 4.02549249685095811e-01 -8.34162411329687075e+01
4208 2.92900298278747925e+02 -1.58000431512005292e+02 2.83731379981879417e-02 -1.53054403611327453e-02 3.59974381512725870e+02 -8.34264449038006433e+01
4209 3.08021113698383715e+02 -1.66824440212912606e+02 2.98347997290814640e-02 -1.61585473927675395e-02 1.47276573068842406e-03 -8.33296334145885851e+01
4210 2.78669940747619137e+02 -1.61443704641751253e+02 2.69962924420761238e-02 -1.56399411136635726e-02 4.53616748407826675e-01 -8.34864271073720943e+01
4211 3.03125851053596193e+02 -1.71956146123129230e+02 2.93609648858791372e-02 -1.66557829056275773e-02 3.28756268315574696e-01 -8.33398208557384663e+01
4212 2.79202994571498664e+02 -1.74468421134037783e+02 2.70468382649932323e-02 -1.69010335150708603e-02 9.95593033599349808e-01 -8.34487339135422559e+01
4213 2.89925586960452506e+02 -1.85214847925632995e+02 2.80831302444961191e-02 -1.79405093287595754e-02 1.19204197884472962e+00 -8.33678059828611282e+01
4214 3.03688604751453056e+02 -1.53004913967777611e+02 2.94169540429000606e-02 -1.48209002646368018e-02 3.59515520153753926e+02 -8.33868810909189762e+01
4215 2.95046037289691867e+02 -1.53635014223307934e+02 2.85810193515526403e-02 -1.48825768172614632e-02 3.59738814561393212e+02 -8.34274395332639216e+01
4216 2.97677459796688424e+02 -1.63105803413862333e+02 2.88347866420546328e-02 -1.57993858343585189e-02 8.12462632557748587e-02 -8.33897425651718436e+01
4217 3.12260739576900733e+02 -1.58766064800052760e+02 3.02454465881052091e-02 -1.53780156270047711e-02 3.59566684371725103e+02 -8.33300483365572404e+01
4218 2.80874134064668340e+02 -1.60327843759866226e+02 2.72096188383639456e-02 -1.55317239603071366e-02 3.53874644944591976e-01 -8.34787180349970299e+01
4219 2.91748177831358589e+02 -1.73284950804355219e+02 2.82604588650610389e-02 -1.67854080890654997e-02 6.48788607752293522e-01 -8.33913630079858166e+01
4220 2.87149305681209967e+02 -1.75354673553552146e+02 2.78154519652491286e-02 -1.69861789759150443e-02 8.44210499511110823e-01 -8.34079991796263300e+01
4221 2.90043678215526768e+02 -1.83642557055703151e+02 2.80946932722715807e-02 -1.77882908669423252e-02 1.12356239112689837e+00 -8.33715317295846745e+01
4222 2.81766269403371382e+02 -1.77022402887928052e+02 2.72945949885708833e-02 -1.71480951249440225e-02 1.04236542510907237e+00 -8.34294329952434595e+01
4223 3.05007449384858660e+02 -1.73718179702852154e+02 2.95427696128079884e-02 -1.68261993956810851e-02 3.59259726608855412e-01 -8.33260060526127830e+01
4224 3.10412309820377573e+02 -1.65497320087772891e+02 3.00661401076026610e-02 -1.60298591768833730e-02 3.59891514224226967e+02 -8.33214860900673244e+01
4225 2.89307024280126655e+02 -1.58128055700037891e+02 2.80255566188861577e-02 -1.53180752838022859e-02 6.28943025002981215e-02 -8.34435916458054692e+01
4226 2.89735036790488607e+02 -1.34571684320632897e+02 2.80686338942861928e-02 -1.30368883983633457e-02 3.59037815719627247e+02 -8.35026929985629351e+01
4227 2.81840602807101504e+02 -1.17617847337990440e+02 2.73059235047722164e-02 -1.13953202988473726e-02 3.58471698413017691e+02 -8.35844757966213763e+01
4228 3.06491559376074974e+02 -1.10657334157812357e+02 2.96908933082773233e-02 -1.07197572061897006e-02 3.57623495369499324e+02 -8.34795401167610294e+01
4229 2.99748009962373658e+02 -1.14759471291189641e+02 2.90384177206058774e-02 -1.11174498378412978e-02 3.57949409374718300e+02 -8.35029779876565357e+01
4230 3.12703079477293898e+02 -1.38195445436424137e+02 3.02898197789224916e-02 -1.33862293378570734e-02 3.58682691087516332e+02 -8.33805493906883015e+01
4231 2.93509496088191383e+02 -1.10067095718267183e+02 2.84352258099478498e-02 -1.06633099191232282e-02 3.57878754352134706e+02 -8.35454583593850089e+01
4232 2.91885774578781593e+02 -1.38062156506598853e+02 2.82764515033212850e-02 -1.33747794956314628e-02 3.59140698761688384e+02 -8.34832047704295093e+01
4233 3.05147690091809807e+02 -1.12684708415055240e+02 2.95608025302417955e-02 -1.09161908210188684e-02 3.57741339127439915e+02 -8.34812732549036127e+01
4234 2.91909730168062367e+02 -1.14705251708109486e+02 2.82802143889009788e-02 -1.11126446794718673e-02 3.58118818522457275e+02 -8.35419482506080016e+01
4235 3.03314999109254870e+02 -1.29508678998200452e+02 2.93825101273719573e-02 -1.25456706177478321e-02 3.58514798296074957e+02 -8.34486750855157879e+01
4236 3.13029958884735890e+02 -1.23214513659431418e+02 3.03224566659435514e-02 -1.19354925782971244e-02 3.58030337089422062e+02 -8.34163217639642056e+01
4237 2.82529934386788909e+02 -1.24363593916219770e+02 2.73722296738807581e-02 -1.20486661462346732e-02 3.58754023805713530e+02 -8.35640832218082039e+01
4238 2.87255452010475722e+02 -1.10256217657386301e+02 2.78301988242967563e-02 -1.06819642152800581e-02 3.58024630128408660e+02 -8.35760062976625875e+01
4239 2.91395384049047891e+02 -1.18828297315175618e+02 2.82302224972716849e-02 -1.15120192556472292e-02 3.58311859319133305e+02 -8.35342475804123410e+01
4240 3.03744832256406823e+02 -1.33096151884174105e+02 2.94238422267052435e-02 -1.28930594306067691e-02 3.58660568617049535e+02 -8.34375312019984108e+01
4241 2.79521350703042970e+02 -1.14168649554869361e+02 2.70817173830460965e-02 -1.10613485999276999e-02 3.58370758266583948e+02 -8.36045651655205120e+01
4242 2.86459705803480063e+02 -1.11182819477579088e+02 2.77531648808796022e-02 -1.07717597217641143e-02 3.58083364649641283e+02 -8.35776591448842794e+01
4243 3.12306766089892449e+02 -1.25311825435513455e+02 3.02523846610690782e-02 -1.21386468603268110e-02 3.58136740862244721e+02 -8.34147163595520738e+01
4244 3.00400630488434331e+02 -1.12809515496062176e+02 2.91016541729810785e-02 -1.09285506560025253e-02 3.57849518374509501e+02 -8.35045330334783671e+01
4245 2.82130343448230064e+02 -1.09618678489090968e+02 2.73343864965905903e-02 -1.06204787774489603e-02 3.58109920676004549e+02 -8.36029757327841452e+01
4246 2.79277673226765558e+02 -1.21571397857472775e+02 2.70577313356074739e-02 -1.17784074298370699e-02 3.58704458694142374e+02 -8.35871649371698453e+01
4247 2.97034051015784655e+02 -1.36009476118217236e+02 2.87745759651192798e-02 -1.31756443046044756e-02 3.58935899098239361e+02 -8.34631687245293392e+01
4248 2.89171012895877766e+02 -1.22152512440768703e+02 2.80148456078730158e-02 -1.18341176121761465e-02 3.58507518936427402e+02 -8.35369181183401963e+01
4249 2.80338862362514590e+02 -1.22504283012470580e+02 2.71603510461330341e-02 -1.18687052634570290e-02 3.58721633767520188e+02 -8.35795786871879187e+01
4250 3.03233392764051359e+02 -1.36507523562233843e+02 2.93741440439147655e-02 -1.32234501736264946e-02 3.58819140935020016e+02 -8.34314228164052025e+01
4251 2.86642207372082510e+02 -8.85863829096408892e+01 2.77719069531686645e-02 -8.58286993405259907e-03 3.57067757778674149e+02 -8.36316762001979725e+01
4252 2.90897066559379937e+02 -8.68372044068356104e+01 2.81836225255551812e-02 -8.41324052911050606e-03 3.56897609253392886e+02 -8.36145617801798124e+01
4253 2.88292387353959668e+02 -7.16294969633336649e+01 2.79322157804337695e-02 -6.94007422043806891e-03 3.56262578494706418e+02 -8.36632910977739499e+01
4254 3.05694493651851928e+02 -7.60273630029144272e+01 2.96154615323626219e-02 -7.36547596105560729e-03 3.56100484254651178e+02 -8.35655519532779891e+01
4255 2.85111159269096731e+02 -7.45794575337474726e+01 2.76243247145088570e-02 -7.22597865767743257e-03 3.56464426322355450e+02 -8.36724191365585170e+01
4256 2.91508229791297481e+02 -1.00452171425552507e+02 2.82421243664321801e-02 -9.73208447771690618e-03 3.57495164916966928e+02 -8.35788638434793114e+01
4257 3.11951174831560820e+02 -8.17675314116946055e+01 3.02203560901528161e-02 -7.92125215495154307e-03 3.56229502886894807e+02 -8.35208200740018611e+01
4258 3.10710466706943976e+02 -6.84040172140301195e+01 3.01008864811028211e-02 -6.62681749615133715e-03 3.55654617598939353e+02 -8.35576586558749170e+01
4259 2.94074677528894085e+02 -7.88392579712170232e+01 2.84913543012509825e-02 -7.63832251923482215e-03 3.56468945862789440e+02 -8.36174579846084214e+01
4260 2.82027760122851248e+02 -9.10865486165974545e+01 2.73253417898202573e-02 -8.82526979726892639e-03 3.57280593189084186e+02 -8.36487252264635401e+01
4261 2.90230468761044392e+02 -7.44200414604636649e+01 2.81196211532156043e-02 -7.21035038467236159e-03 3.56349110147541694e+02 -8.36470679658245615e+01
4262 2.90540148928804342e+02 -7.81968402860092482e+01 2.81494407877005831e-02 -7.57622426205780894e-03 3.56514276393886860e+02 -8.36367047777134900e+01
4263 3.03983590439467434e+02 -8.57270861295819770e+01 2.94495763630477532e-02 -8.30514030610947709e-03 3.56571474923075073e+02 -8.35516168116576949e+01
4264 3.05382630848459712e+02 -9.60027420300065302e+01 2.95844170278577699e-02 -9.30041485379353404e-03 3.57000218931778534e+02 -8.35203418137345466e+01
4265 2.93952734446965451e+02 -1.01275861322835198e+02 2.84785607784831286e-02 -9.81175010159993262e-03 3.57478927058219654e+02 -8.35646977402165163e+01
4266 3.08390714191955453e+02 -7.34546777346054967e+01 2.98763405823109299e-02 -7.11615774525876238e-03 3.55929410435265993e+02 -8.35578724753066524e+01
4267 3.11233614424725261e+02 -1.00252253760346093e+02 3.01500807498397763e-02 -9.71171944847528702e-03 3.57064968634425327e+02 -8.34809836545431949e+01
4268 2.79061219268875902e+02 -9.58664473611033117e+01 2.70380976729097632e-02 -9.28845066360486742e-03 3.57561315081536009e+02 -8.36519513171620872e+01
4269 3.10741221673626058e+02 -7.56199228433224420e+01 3.01035900844165809e-02 -7.32581003328081765e-03 3.55978873483990867e+02 -8.35410671387609085e+01
4270 3.04057839178558936e+02 -8.84316704616331322e+01 2.94566378363631393e-02 -8.56711899647225744e-03 3.56690882444151669e+02 -8.35448925929090791e+01
4271 3.05116596713960575e+02 -8.78648539919370961e+01 2.95590690741200091e-02 -8.51216654979261404e-03 3.56643406102162487e+02 -8.35409192612567892e+01
4272 2.91156657332817019e+02 -9.93743564430441353e+01 2.82081657178638139e-02 -9.62769781852246959e-03 3.57454673488481262e+02 -8.35832246684162357e+01
4273 3.01254103276271792e+02 -8.01330474199824181e+01 2.91857988314811294e-02 -7.76336978091994676e-03 3.56377212267888467e+02 -8.35783817610403474e+01
4274 2.87701341078077633e+02 -8.05005003874848342e+01 2.78747065107630941e-02 -7.79950421455193575e-03 3.56679014145981171e+02 -8.36455408737003978e+01
4275 2.94537327642801245e+02 -7.96111840172768268e+01 2.85360805043531167e-02 -7.71308402349255278e-03 3.56494152952389641e+02 -8.36133317977312913e+01
4276 2.02436221101788448e+02 -4.49984568683012043e+01 1.96214369446025411e-02 -4.36154349868956692e-03 3.56899395507054010e+02 -8.41569623468190855e+01
4277 2.27223177908958775e+02 -2.98044520118696994e+01 2.20221319359873539e-02 -2.88860309289477608e-03 3.55592050313020479e+02 -8.40672949175481961e+01
4278 2.16105656009625420e+02 -2.64709042901456968e+01 2.09455682012293157e-02 -2.56563452061044171e-03 3.55672522073623156e+02 -8.41311297609053952e+01
4279 2.12342801356186385e+02 -4.36064776781130803e+01 2.05809352200145880e-02 -4.22647759441038828e-03 3.56601958128602348e+02 -8.41105343094697560e+01
4280 2.23051771533661110e+02 -5.02205487080204165e+01 2.16178913025138510e-02 -4.86731109848526251e-03 3.56680051106557983e+02 -8.40411886560868879e+01
4281 2.28185614554661100e+02 -3.08514679371189651e+01 2.21153135702083919e-02 -2.99006529777176566e-03 3.55622325779827634e+02 -8.40600529733932973e+01
4282 2.08056232357355498e+02 -5.07473961077508093e+01 2.01656648826506954e-02 -4.91864613706130029e-03 3.57050530324938791e+02 -8.41151133744303365e+01
4283 2.02814602344475645e+02 -2.92051701092905276e+01 1.96582859344730347e-02 -2.83078031925050122e-03 3.56107316505357858e+02 -8.41920403205703849e+01
4284 2.00993883134296084e+02 -5.70109953993852585e+01 1.94815273341186826e-02 -5.52584609988523295e-03 3.57522883399743250e+02 -8.41353089450134775e+01
4285 2.20316444367151462e+02 -5.71784563190162061e+01 2.13528731500616173e-02 -5.54168495321962634e-03 3.57078847440553488e+02 -8.40383832704745686e+01
4286 2.20642840167018676e+02 -3.32650730516568345e+01 2.13848817741631551e-02 -3.22407767177081746e-03 3.55907062392425075e+02 -8.40927035657121422e+01
4287 1.95804486244572900e+02 -4.93701808851210018e+01 1.89790131574980765e-02 -4.78537203400130045e-03 3.57271111038571291e+02 -8.41796989609067765e+01
4288 2.22015450518631411e+02 -3.89707524003773926e+01 2.15177258623596192e-02 -3.77704328614211554e-03 3.56156099841624098e+02 -8.40726539150215331e+01
4289 2.22906265353231845e+02 -5.58863852642111993e+01 2.16036885009077764e-02 -5.41641149824340865e-03 3.56957098405280874e+02 -8.40285003528887415e+01
4290 1.97048669767092804e+02 -3.56027326752428905e+01 1.90997227909874071e-02 -3.45093588047316706e-03 3.56559126450102497e+02 -8.42061938568153039e+01
4291 2.23076356656926578e+02 -3.16761514195938751e+01 2.16205569234864288e-02 -3.07005208955226944e-03 3.55775065423245337e+02 -8.40840316217410617e+01
4292 2.08929846629590372e+02 -5.09801738323860718e+01 2.02502709795258397e-02 -4.94119127230019470e-03 3.57041560627666513e+02 -8.41101839420054915e+01
4293 2.16848502043310106e+02 -4.92354356786671019e+01 2.10171939209124053e-02 -4.77195226016586573e-03 3.56773675877165033e+02 -8.40746447956500589e+01
4294 2.13464466302842823e+02 -3.08316746084569182e+01 2.06897355226598155e-02 -2.98831559377517103e-03 3.55947365149285929e+02 -8.41345384634172717e+01
4295 1.99312579586205686e+02 -4.03000940646206374e+01 1.93189509257991054e-02 -3.90620371858042652e-03 3.56739971500116610e+02 -8.41837618743372644e+01
4296 2.15249520169354582e+02 -5.73423306435108060e+01 2.08621875115114520e-02 -5.55767303588316445e-03 3.57203933319352188e+02 -8.40633321281807753e+01
4297 2.04274994863616286e+02 -3.52472201538997751e+01 1.97996688272399773e-02 -3.41639115739042921e-03 3.56374594597818827e+02 -8.41706708167696860e+01
4298 2.03595143454988204e+02 -3.18102309823610128e+01 1.97338601616091208e-02 -3.08326927284088967e-03 3.56219347364941086e+02 -8.41820814616785640e+01
4299 1.99437107990115635e+02 -4.68188801189061863e+01 1.93309175691655233e-02 -4.53803167013469479e-03 3.57059413968632498e+02 -8.41676489144868043e+01
4300 1.97557489307644573e+02 -4.26869791176571312e+01 1.91489165620056002e-02 -4.13757739214426230e-03 3.56899316927883604e+02 -8.41869114642392304e+01
4301 2.19057480208465847e+02 1.23261868220569220e+01 2.12315317374577109e-02 1.19468107852461515e-03 3.53660300330220480e+02 -8.42006697515353437e+01
4302 2.12079458571207397e+02 8.21151912277630913e+00 2.05557583622322480e-02 7.95899819868529056e-04 3.54015621954639414e+02 -8.42278101488783477e+01
4303 2.22030916688564645e+02 -1.41215522857828137e+01 2.15194699251011375e-02 -1.36867569724940835e-03 3.54929441188612373e+02 -8.41286668524755896e+01
4304 2.17064389853996431e+02 7.62624246667405004e+00 2.10385328770116911e-02 7.39158334405309501e-04 3.53940737862423759e+02 -8.42010136977308434e+01
4305 1.98499578187253007e+02 1.54606539423901062e+01 1.92404337746209728e-02 1.49859103483975051e-03 3.53930876871678038e+02 -8.43128036288499203e+01
4306 2.13484753379055974e+02 -1.14418430094514445e+01 2.06918474675186689e-02 -1.10899193760452801e-03 3.54980312544836238e+02 -8.41780730331465463e+01
4307 2.09813156717294078e+02 -1.09942328055780667e+01 2.03362568541931507e-02 -1.06562212659661688e-03 3.55037888001687293e+02 -8.41977433052692561e+01
4308 2.14811371699096526e+02 -4.41379328425523987e+00 2.08203464019790369e-02 -4.27801863551478540e-04 3.54597941089664346e+02 -8.41867116425910069e+01
4309 2.22753606508269144e+02 8.32424104306898371e+00 2.15894779389186192e-02 8.06792855903355429e-04 3.53787015502013276e+02 -8.41732977052228790e+01
4310 2.07065775459399617e+02 9.62731296630692768e+00 2.00701698388697052e-02 9.33142166526783117e-04 3.54049264750903376e+02 -8.42565130711474524e+01
4311 2.21443454955687116e+02 -1.87917487782008052e+00 2.14626175243063655e-02 -1.82132326611361516e-04 3.54329186660038374e+02 -8.41583139752941634e+01
4312 2.10026488457514063e+02 7.19354965555133319e+00 2.03569305401625315e-02 6.97238675705857025e-04 3.54110968525950511e+02 -8.42361639451925299e+01
4313 2.02016877943157084e+02 1.49613110824525783e+01 1.95811264375738391e-02 1.45017251508960899e-03 3.53881916823541928e+02 -8.42937031116981217e+01
4314 2.11218685962444482e+02 -3.13712349419177272e+00 2.04724031306393467e-02 -3.04066169861094834e-04 3.54610645111908127e+02 -8.42078227978206684e+01
4315 2.18658409615570946e+02 -6.38044952921868713e+00 2.11929055241680889e-02 -6.18408705671045014e-04 3.54614562581845689e+02 -8.41628031440617548e+01
4316 2.12346340282700169e+02 -7.78560945972436969e+00 2.05816068000519610e-02 -7.54617915173302987e-04 3.54821077255825855e+02 -8.41919171157849320e+01
4317 2.25502530967684464e+02 -1.44763467612620538e+01 2.18556458435088287e-02 -1.40304371114712521e-03 3.54872578637574861e+02 -8.41102118445890170e+01
4318 2.15329316004794890e+02 -2.22720342947958727e+00 2.08705098357028010e-02 -2.15868753700168141e-04 3.54476503038109684e+02 -8.41888095800197362e+01
4319 2.13567839835505765e+02 8.36994515800121519e-01 2.06999175791659114e-02 8.11251240103426103e-05 3.54359045099313676e+02 -8.42044246753599452e+01
4320 2.06764361715696822e+02 1.54807079327103558e+01 2.00409509788554499e-02 1.50049121726316347e-03 3.53754937326646484e+02 -8.42704260845675179e+01
4321 2.01365767216038165e+02 -3.26820451470054607e+00 1.95180960869497551e-02 -3.16782393708912630e-04 3.54831387207851208e+02 -8.42577806161796588e+01
4322 1.99237097749990340e+02 -1.62695792883518173e+01 1.93118675775101369e-02 -1.57699526999091275e-03 3.55538602570173623e+02 -8.42396535368521455e+01
4323 2.27647476098241043e+02 -6.78082560528303979e+00 2.20633785927534729e-02 -6.57191219797373339e-04 3.54443926467569611e+02 -8.41160431489863925e+01
4324 2.01799929150775455e+02 -1.01789546132515660e+01 1.95601332798176486e-02 -9.86629230853970423e-04 3.55173111905839448e+02 -8.42402971813805408e+01
4325 1.96244923976857478e+02 1.07361244419862807e+01 1.90220590444346201e-02 1.04065465187748799e-03 3.54223790858782365e+02 -8.43143012870444295e+01
4326 2.17268368418359756e+02 3.85543842565593877e+01 2.10580258766222862e-02 3.73675757424825599e-03 3.52348091407409584e+02 -8.42632180243399347e+01
4327 2.16326923372407549e+02 2.63854566724290933e+01 2.09669974672172452e-02 2.55735067368297259e-03 3.52996195334208608e+02 -8.42437159258007568e+01
4328 2.18848939947208947e+02 3.75409297847954022e+01 2.12111049125568579e-02 3.63851248432963239e-03 3.52369516437387745e+02 -8.42530228822903524e+01
4329 2.19840943755680996e+02 5.27768898650214879e+01 2.13069162301605455e-02 5.11511983178230406e-03 3.51557136047306869e+02 -8.42774117130114888e+01
4330 2.02242303369821684e+02 2.53571544966030871e+01 1.96028896762353855e-02 2.45781171306783596e-03 3.53338240574250108e+02 -8.43142388074011393e+01
4331 2.25285196178506055e+02 4.52891541203575940e+01 2.18342514790000643e-02 4.38934646887119331e-03 3.51843018570871379e+02 -8.42347270851371235e+01
4332 2.02870811126905323e+02 5.89793884757315965e+01 1.96632820565792038e-02 5.71658556832703880e-03 3.51555724865193895e+02 -8.43776545729230207e+01
4333 2.07257581147799328e+02 5.34420637447756093e+01 2.00882652066463226e-02 5.17982668595353291e-03 3.51764287972668342e+02 -8.43442183901974118e+01
4334 2.07903782980478070e+02 3.90583768729113672e+01 2.01510835548826296e-02 3.78573494238936990e-03 3.52507859794954186e+02 -8.43127454403439884e+01
4335 2.05406073095482185e+02 3.51572813658226124e+01 1.99092213419136167e-02 3.40766018230983202e-03 3.52762179680380825e+02 -8.43178715844267828e+01
4336 2.12509751175801540e+02 3.41572841440305481e+01 2.05972352008502411e-02 3.31065097692788803e-03 3.52671036479837255e+02 -8.42791212143780939e+01
4337 2.04339109954717941e+02 2.52120402728235078e+01 1.98059830880204166e-02 2.44372818971702989e-03 3.53302271817062262e+02 -8.43031379859695136e+01
4338 2.10812333150722367e+02 3.78176247595356188e+01 2.04327958429866875e-02 3.66543927686529668e-03 3.52514498047850054e+02 -8.42952132149483759e+01
4339 2.22398115030722266e+02 5.12045196129085980e+01 2.15545755454326186e-02 4.96268453584491811e-03 3.51590608547217755e+02 -8.42610942688094866e+01
4340 2.00024985571243093e+02 5.03866611184414239e+01 1.93878011159801765e-02 4.88382269781339421e-03 3.52068179541550307e+02 -8.43759178084292785e+01
4341 2.22996422394588478e+02 5.15201239759570981e+01 2.16125067697163151e-02 4.99325960591741683e-03 3.51562790526856418e+02 -8.42585779984542285e+01
4342 2.13245784264268082e+02 5.10695252806157214e+01 2.06682595020404730e-02 4.94977288665981400e-03 3.51773148044820744e+02 -8.43084923053443447e+01
4343 2.18797052303144170e+02 5.02836462407708922e+01 2.12058741346836978e-02 4.87350566193813992e-03 3.51707429355627539e+02 -8.42780886296057048e+01
4344 2.20015483568385264e+02 5.86521396869556639e+01 2.13236972346341584e-02 5.68451114695923791e-03 3.51245971605253885e+02 -8.42875961705480563e+01
4345 2.00099518946315470e+02 5.72788362344514752e+01 1.93948954548632951e-02 5.55182264501829625e-03 3.51700239122246842e+02 -8.43888468204125530e+01
4346 2.02630483321831122e+02 5.88422739784548270e+01 1.96400076170763806e-02 5.70330135030793026e-03 3.51567682740405019e+02 -8.43786462699537907e+01
4347 2.13817162399395329e+02 3.90895173962858919e+01 2.07237891263290716e-02 3.78867115473837963e-03 3.52388457178846409e+02 -8.42821662757514218e+01
4348 2.26168912193015160e+02 5.02386393089528127e+01 2.19197339055289715e-02 4.86900518179218984e-03 3.51569371809361996e+02 -8.42396094038143843e+01
4349 2.10553992676696879e+02 3.07819601438189494e+01 2.04078611962109947e-02 2.98352912702510697e-03 3.52885724953455508e+02 -8.42824401268064918e+01
4350 1.98885717710495754e+02 2.78813194941511711e+01 1.92777462475632461e-02 2.70250176052294708e-03 3.53276435546152868e+02 -8.43367320085723264e+01
4351 2.60767461287895969e+02 -3.71508200887521127e+01 2.52694980282508301e-02 -3.60007560124296199e-03 3.55230308721691245e+02 -8.38807548971004167e+01
4352 2.40373676097752650e+02 -5.00647293681699637e+01 2.32950888574211673e-02 -4.85187204434140741e-03 3.56285127282653548e+02 -8.39544675985907816e+01
4353 2.65135785772616941e+02 -5.81278885703949939e+01 2.56918507112780629e-02 -5.63263473076833308e-03 3.56129130328891165e+02 -8.38110911436674257e+01
4354 2.43661274002708467e+02 -2.75834739057623040e+01 2.36137280871460305e-02 -2.67317264581945317e-03 3.55129772136092129e+02 -8.39888950613566010e+01
4355 2.51148197350788223e+02 -3.17039305277402264e+01 2.43384680254435000e-02 -3.07238955950987552e-03 3.55170989832825001e+02 -8.39417116950986895e+01
